CITY,FUND_TYPE,AMOUNT,CITY_TARGET
TCHULA,ASSET_AMT,2605.0,0
TEA,ASSET_AMT,464936058.0,0
TEABERRY,ASSET_AMT,0.0,0
TEACHEY,ASSET_AMT,1396954.0,0
TEADALE,ASSET_AMT,0.0,0
TEAGUE,ASSET_AMT,56583398.0,0
TEANECK,ASSET_AMT,1734248483.0,0
TEAQUE,ASSET_AMT,0.0,0
TEASDALE,ASSET_AMT,586339.0,0
TEATICKET,ASSET_AMT,2185594.0,0
TEAYS,ASSET_AMT,712041.0,0
TEBBETTS,ASSET_AMT,0.0,0
TECATE,ASSET_AMT,645444.0,0
TECHNY,ASSET_AMT,0.0,0
TECOPA,ASSET_AMT,24281.0,0
TECUMSEH,ASSET_AMT,9710884.0,0
TEEC NOS POS,ASSET_AMT,106710.0,0
TEGA CAY,ASSET_AMT,4340816.0,0
TEHACHAPI,ASSET_AMT,32935885.0,0
TEHAMA,ASSET_AMT,1.0,0
TEHUACANA,ASSET_AMT,38428.0,0
TEKAMAH,ASSET_AMT,12852471.0,0
TEKOA,ASSET_AMT,15841376.0,0
TEKONSHA,ASSET_AMT,1.0,0
TELEPHONE,ASSET_AMT,0.0,0
TELFERNER,ASSET_AMT,0.0,0
TELFORD,ASSET_AMT,110043712.0,0
TELL CITY,ASSET_AMT,134103366.0,0
TELLCITY,ASSET_AMT,0.0,0
TELLER,ASSET_AMT,0.0,0
TELLICO PLAINS,ASSET_AMT,0.0,0
TELLICO PLNS,ASSET_AMT,1710673.0,0
TELLURIDE,ASSET_AMT,192908336.0,0
TELOGIA,ASSET_AMT,0.0,0
TEMECUL,ASSET_AMT,0.0,0
TEMECULA,ASSET_AMT,541703533.0,0
TEMESCAL VLY,ASSET_AMT,1.0,0
TEMPE,ASSET_AMT,5572085973.0,0
TEMPE HLS,ASSET_AMT,0.0,0
TEMPERANCE,ASSET_AMT,28724938.0,0
TEMPERANCEVILLE,ASSET_AMT,0.0,0
TEMPLE,ASSET_AMT,1207649111.0,0
TEMPLE CITY,ASSET_AMT,18488648.0,0
TEMPLE HILL,ASSET_AMT,0.0,0
TEMPLE HILLS,ASSET_AMT,8832359.0,0
TEMPLE HLS,ASSET_AMT,0.0,0
TEMPLE TER,ASSET_AMT,918.0,0
TEMPLE TERR,ASSET_AMT,448806743.0,0
TEMPLE TERRACE,ASSET_AMT,1748791.0,0
TEMPLES HILLS,ASSET_AMT,0.0,0
TEMPLETERR,ASSET_AMT,0.0,0
TEMPLETON,ASSET_AMT,12976986.0,0
TEMPLEVILLE,ASSET_AMT,0.0,0
TEN MILE,ASSET_AMT,23897.0,0
TEN SLEEP,ASSET_AMT,609788.0,0
TENAFLY,ASSET_AMT,214010858.0,0
TENAHA,ASSET_AMT,5013958.0,0
TENAKEE SPGS,ASSET_AMT,0.0,0
TENANTS HARBOR,ASSET_AMT,0.0,0
TENANTS HBR,ASSET_AMT,5671998.0,0
TENDOY,ASSET_AMT,0.0,0
TENINO,ASSET_AMT,6146179.0,0
TENMILE,ASSET_AMT,0.0,0
TENN COLONY,ASSET_AMT,2236197.0,0
TENNENT,ASSET_AMT,470363.0,0
TENNESSEE,ASSET_AMT,0.0,0
TENNESSEE COLONY,ASSET_AMT,0.0,0
TENNESSEE RDG,ASSET_AMT,0.0,0
TENNILE,ASSET_AMT,0.0,0
TENNILLE,ASSET_AMT,614901.0,0
TENNYSON,ASSET_AMT,575404.0,0
TENSED,ASSET_AMT,0.0,0
TENSLEEP,ASSET_AMT,0.0,0
TENSTRIKE,ASSET_AMT,0.0,0
TEQUESTA,ASSET_AMT,116908403.0,0
TERERRO,ASSET_AMT,0.0,0
TERLINGUA,ASSET_AMT,3576220.0,0
TERLTON,ASSET_AMT,71375.0,0
TERMO,ASSET_AMT,551684.0,0
TERRA ALTA,ASSET_AMT,5897979.0,0
TERRA BELLA,ASSET_AMT,506235.0,0
TERRA CEIA,ASSET_AMT,2674810.0,0
TERRA CEIA IS,ASSET_AMT,0.0,0
TERRACE,ASSET_AMT,0.0,0
TERRACE PARK,ASSET_AMT,24652988.0,0
TERRAL,ASSET_AMT,0.0,0
TERRANCE,ASSET_AMT,0.0,0
TERRE HATES,ASSET_AMT,0.0,0
TERRE HAUTE,ASSET_AMT,2564015056.0,0
TERRE HILL,ASSET_AMT,663840.0,0
TERREBONNE,ASSET_AMT,15807129.0,0
TERRELL,ASSET_AMT,23144269.0,0
TERRELL HILLS,ASSET_AMT,0.0,0
TERRETON,ASSET_AMT,0.0,0
TERRIL,ASSET_AMT,1360280.0,0
TERRVILLE,ASSET_AMT,0.0,0
TERRY,ASSET_AMT,1962894.0,0
TERRYTOWN,ASSET_AMT,9942003.0,0
TERRYVILLE,ASSET_AMT,6349849.0,0
TESCOTT,ASSET_AMT,0.0,0
TESUQUE,ASSET_AMT,27504351.0,0
TETERBORO,ASSET_AMT,2592417.0,0
TETLIN,ASSET_AMT,0.0,0
TETON VILLAGE,ASSET_AMT,59718190.0,0
TETONIA,ASSET_AMT,6161435.0,0
TEUTOPOLIS,ASSET_AMT,15535502.0,0
TEWKSBURY,ASSET_AMT,781360069.0,0
TEXARKANA,ASSET_AMT,746072549.0,0
TEXAS,ASSET_AMT,0.0,0
TEXAS CITY,ASSET_AMT,86637337.0,0
TEXHOMA,ASSET_AMT,0.0,0
TEXICO,ASSET_AMT,0.0,0
TEXLINE,ASSET_AMT,975507.0,0
TH AVE FL NEW YORK,ASSET_AMT,1621290.0,0
TH FLOOR,ASSET_AMT,17882769.0,0
THACKERVILLE,ASSET_AMT,0.0,0
THAILAND,ASSET_AMT,3675421.0,0
THATCHER,ASSET_AMT,10790621.0,0
THAWVILLE,ASSET_AMT,0.0,0
THAXTON,ASSET_AMT,827456.0,0
THAYER,ASSET_AMT,4779536.0,0
THAYNE,ASSET_AMT,1256739.0,0
THBODAUX,ASSET_AMT,852227.0,0
THE BAHAMAS,ASSET_AMT,19048.0,0
THE BRONX,ASSET_AMT,3373807.0,0
THE COLONY,ASSET_AMT,6429571.0,0
THE DALLAS,ASSET_AMT,0.0,0
THE DALLES,ASSET_AMT,247117395.0,0
THE FORKS PLT,ASSET_AMT,167306.0,0
THE GAMBIA,ASSET_AMT,1.0,0
THE HILLS,ASSET_AMT,4015292.0,0
THE PLAINS,ASSET_AMT,117840685.0,0
THE ROCK,ASSET_AMT,0.0,0
THE SEA RANCH,ASSET_AMT,1657699.0,0
THE VILLAGE,ASSET_AMT,1067855.0,0
THE VILLAGES,ASSET_AMT,312213866.0,0
THE WOODLANDS,ASSET_AMT,1494894947.0,0
THEBES,ASSET_AMT,0.0,0
THEDFORD,ASSET_AMT,16682.0,0
THEILMAN,ASSET_AMT,531230.0,0
THELMA,ASSET_AMT,472816.0,0
THEODORE,ASSET_AMT,148281152.0,0
THEODOSIA,ASSET_AMT,0.0,0
THERESA,ASSET_AMT,187562.0,0
THERIOT,ASSET_AMT,288879.0,0
THERMAL,ASSET_AMT,18563862.0,0
THERMOPOLIS,ASSET_AMT,79570933.0,0
THETFORD,ASSET_AMT,5745692.0,0
THETFORD CTR,ASSET_AMT,18541702.0,0
THIBODAUX,ASSET_AMT,694840224.0,0
THICKET,ASSET_AMT,0.0,0
THIDA,ASSET_AMT,0.0,0
THIEF RIVER FALLS,ASSET_AMT,500.0,0
THIEF RVR FALLS,ASSET_AMT,0.0,0
THIEF RVR FLS,ASSET_AMT,44941350.0,0
THIELLS,ASSET_AMT,235023.0,0
THIENSVILLE,ASSET_AMT,13439720.0,0
THIRD LAKE,ASSET_AMT,0.0,0
THOMAS,ASSET_AMT,19936628.0,0
THOMASBORO,ASSET_AMT,0.0,0
THOMASON,ASSET_AMT,0.0,0
THOMASTON,ASSET_AMT,349995535.0,0
THOMASVILLE,ASSET_AMT,1813395847.0,0
THOMPSON,ASSET_AMT,101390460.0,0
THOMPSON FALLS,ASSET_AMT,671445.0,0
THOMPSON FLS,ASSET_AMT,6557168.0,0
THOMPSON RDG,ASSET_AMT,25968.0,0
THOMPSON RIDGE,ASSET_AMT,47289.0,0
THOMPSON STATION,ASSET_AMT,245795.0,0
THOMPSONS,ASSET_AMT,1.0,0
THOMPSONS STATION,ASSET_AMT,682417.0,0
THOMPSONS STN,ASSET_AMT,18861460.0,0
THOMPSONTOWN,ASSET_AMT,3820684.0,0
THOMPSONVILLE,ASSET_AMT,863747.0,0
THOMSON,ASSET_AMT,276015075.0,0
THONDIKE,ASSET_AMT,0.0,0
THONOTOSASSA,ASSET_AMT,8907669.0,0
THOR,ASSET_AMT,0.0,0
THOREAU,ASSET_AMT,385862.0,0
THORN HILL,ASSET_AMT,0.0,0
THORNBURG,ASSET_AMT,4925495.0,0
THORNDALE,ASSET_AMT,17212205.0,0
THORNDIKE,ASSET_AMT,229458.0,0
THORNE BAY,ASSET_AMT,0.0,0
THORNFIELD,ASSET_AMT,0.0,0
THORNHURST,ASSET_AMT,8917.0,0
THORNTON,ASSET_AMT,151528826.0,0
THORNTOWN,ASSET_AMT,1252136.0,0
THORNVILLE,ASSET_AMT,2552696.0,0
THORNWOOD,ASSET_AMT,3830595.0,0
THOROFARE,ASSET_AMT,1454061.0,0
THORP,ASSET_AMT,671436.0,0
THORPE,ASSET_AMT,0.0,0
THORSBY,ASSET_AMT,3067249.0,0
THORTON,ASSET_AMT,0.0,0
THOUSAND ISLAND PARK,ASSET_AMT,0.0,0
THOUSAND OAKS,ASSET_AMT,1145966604.0,0
THOUSAND PALMS,ASSET_AMT,283.0,0
THOUSAND PLMS,ASSET_AMT,6750537.0,0
THOUSANDS OAKS,ASSET_AMT,0.0,0
THOUSANDSTICKS,ASSET_AMT,0.0,0
THOUSND IS PK,ASSET_AMT,641068.0,0
THRALL,ASSET_AMT,4345024.0,0
THREE BRIDGES,ASSET_AMT,745676.0,0
THREE FORKS,ASSET_AMT,1570135.0,0
THREE LAKES,ASSET_AMT,6197245.0,0
THREE MLE BAY,ASSET_AMT,0.0,0
THREE OAKS,ASSET_AMT,2582855.0,0
THREE RIVERS,ASSET_AMT,163108446.0,0
THREE SPRINGS,ASSET_AMT,657.0,0
THROCKMORTON,ASSET_AMT,335347.0,0
THROGGS NECK,ASSET_AMT,375736.0,0
THROOP,ASSET_AMT,815833.0,0
THUNDERBOLT,ASSET_AMT,0.0,0
THURMAN,ASSET_AMT,0.0,0
THURMOND,ASSET_AMT,0.0,0
THURMONT,ASSET_AMT,21578889.0,0
THURSTON,ASSET_AMT,0.0,0
TIBBIE,ASSET_AMT,0.0,0
TIBURON,ASSET_AMT,204555495.0,0
TICABOO,ASSET_AMT,8597.0,0
TICHNOR,ASSET_AMT,0.0,0
TICKFAW,ASSET_AMT,2511890.0,0
TICONDEROGA,ASSET_AMT,35370708.0,0
TIDEWATER,ASSET_AMT,129283.0,0
TIDIOUTE,ASSET_AMT,9448548.0,0
TIE SIDING,ASSET_AMT,0.0,0
TIERRA AMARILLA,ASSET_AMT,0.0,0
TIERRA VERDE,ASSET_AMT,8833491.0,0
TIETON,ASSET_AMT,1212520.0,0
TIFF,ASSET_AMT,0.0,0
TIFF CITY,ASSET_AMT,518936.0,0
TIFFIN,ASSET_AMT,413319867.0,0
TIFTON,ASSET_AMT,1074531542.0,0
TIGARD,ASSET_AMT,423240943.0,0
TIGER,ASSET_AMT,5758799.0,0
TIGERTON,ASSET_AMT,1120824.0,0
TIGERVILLE,ASSET_AMT,119067807.0,0
TIGNALL,ASSET_AMT,0.0,0
TIJERAS,ASSET_AMT,151876205.0,0
TIKI ISLAND,ASSET_AMT,0.0,0
TILDEN,ASSET_AMT,16653293.0,0
TILGHMAN,ASSET_AMT,4904091.0,0
TILGMAN,ASSET_AMT,0.0,0
TILINE,ASSET_AMT,0.0,0
TILLAMOOK,ASSET_AMT,44010892.0,0
TILLAR,ASSET_AMT,277915.0,0
TILLATOBA,ASSET_AMT,682344.0,0
TILLEDA,ASSET_AMT,0.0,0
TILLER,ASSET_AMT,112113.0,0
TILLERY,ASSET_AMT,137500.0,0
TILLMAN,ASSET_AMT,496553.0,0
TILLSON,ASSET_AMT,611253.0,0
TILLY,ASSET_AMT,74958.0,0
TILTON,ASSET_AMT,66661912.0,0
TILTONSVILLE,ASSET_AMT,288655.0,0
TIMBER,ASSET_AMT,556845.0,0
TIMBER LAKE,ASSET_AMT,54555313.0,0
TIMBERBROOK,ASSET_AMT,0.0,0
TIMBERLAKE,ASSET_AMT,1837582.0,0
TIMBERON,ASSET_AMT,0.0,0
TIMBERVILLE,ASSET_AMT,3187721.0,0
TIMBLIN,ASSET_AMT,0.0,0
TIMBO,ASSET_AMT,19145.0,0
TIMES SQ NEW YORK,ASSET_AMT,28126.0,0
TIMEWELL,ASSET_AMT,0.0,0
TIMKEN,ASSET_AMT,0.0,0
TIMMONSVILLE,ASSET_AMT,438251.0,0
TIMNATH,ASSET_AMT,2514329.0,0
TIMONIUM,ASSET_AMT,712441526.0,0
TIMPSON,ASSET_AMT,854424.0,0
TINA,ASSET_AMT,0.0,0
TINGLEY,ASSET_AMT,1156862.0,0
TINIAN,ASSET_AMT,0.0,0
TINKER,ASSET_AMT,0.0,0
TINKER AFB,ASSET_AMT,1398841.0,0
TINKER AIRFORCE BASE,ASSET_AMT,12251.0,0
TINLEY,ASSET_AMT,0.0,0
TINLEY PARK,ASSET_AMT,622863355.0,0
TINMOUTH,ASSET_AMT,0.0,0
TINNIE,ASSET_AMT,0.0,0
TINTAH,ASSET_AMT,0.0,0
TINTON FALLS,ASSET_AMT,684108082.0,0
TIOGA,ASSET_AMT,33576849.0,0
TIOGA CENTER,ASSET_AMT,26840.0,0
TIONA,ASSET_AMT,0.0,0
TIONESTA,ASSET_AMT,1833835.0,0
TIPLERSVILLE,ASSET_AMT,712332.0,0
TIPP CITY,ASSET_AMT,25550892.0,0
TIPPECANOE,ASSET_AMT,936042.0,0
TIPTON,ASSET_AMT,184249412.0,0
TIPTONVILLE,ASSET_AMT,5399889.0,0
TIRA AMARILLA,ASSET_AMT,5259018.0,0
TIRE HILL,ASSET_AMT,942682.0,0
TIRO,ASSET_AMT,0.0,0
TISBURY,ASSET_AMT,0.0,0
TISCH MILLS,ASSET_AMT,15447.0,0
TISHOMINGO,ASSET_AMT,30996854.0,0
TISKILWA,ASSET_AMT,3921562.0,0
TITONKA,ASSET_AMT,1173392.0,0
TITUS,ASSET_AMT,0.0,0
TITUS PL,ASSET_AMT,33996975.0,0
TITUSVILLE,ASSET_AMT,218905226.0,0
TIVERTON,ASSET_AMT,11976993.0,0
TIVOLI,ASSET_AMT,4966109.0,0
TMPA,ASSET_AMT,0.0,0
TN OF TONA,ASSET_AMT,0.0,0
TNITH OR CONSEQUENCES,ASSET_AMT,1371132.0,0
TOA ALTA,ASSET_AMT,41301.0,0
TOA BAJA,ASSET_AMT,10239052.0,0
TOANO,ASSET_AMT,8691270.0,0
TOAST,ASSET_AMT,541.0,0
TOBACCOVILLE,ASSET_AMT,2790002.0,0
TOBIAS,ASSET_AMT,0.0,0
TOBINSPORT,ASSET_AMT,0.0,0
TOBY HANNA,ASSET_AMT,0.0,0
TOBYHANNA,ASSET_AMT,15559480.0,0
TOCCOA,ASSET_AMT,46450576.0,0
TOCCOA FALLS,ASSET_AMT,35154138.0,0
TODD,ASSET_AMT,2094414.0,0
TODD MISSION,ASSET_AMT,154050.0,0
TODDOA,ASSET_AMT,0.0,0
TODDVILLE,ASSET_AMT,166755.0,0
TOFTE,ASSET_AMT,692940.0,0
TOGIAK,ASSET_AMT,0.0,0
TOGO,ASSET_AMT,0.0,0
TOGUS,ASSET_AMT,0.0,0
TOHATCHI,ASSET_AMT,2990325.0,0
TOIVOLA,ASSET_AMT,187644.0,0
TOK,ASSET_AMT,3242044.0,0
TOKELAND,ASSET_AMT,0.0,0
TOKIO,ASSET_AMT,0.0,0
TOKSOOK BAY,ASSET_AMT,0.0,0
TOLAR,ASSET_AMT,207011.0,0
TOLE,ASSET_AMT,0.0,0
TOLEDO,ASSET_AMT,17918675711.0,0
TOLLAND,ASSET_AMT,15545732.0,0
TOLLESBORO,ASSET_AMT,0.0,0
TOLLESON,ASSET_AMT,21174639.0,0
TOLLEY,ASSET_AMT,0.0,0
TOLLHOUSE,ASSET_AMT,484274.0,0
TOLNA,ASSET_AMT,0.0,0
TOLONO,ASSET_AMT,68532.0,0
TOLSTOY,ASSET_AMT,0.0,0
TOLTEC,ASSET_AMT,0.0,0
TOLUCA,ASSET_AMT,649776.0,0
TOLUCA LAKE,ASSET_AMT,29299208.0,0
TOLUCA TER,ASSET_AMT,0.0,0
TOM BEAN,ASSET_AMT,4212535.0,0
TOMAH,ASSET_AMT,159349379.0,0
TOMAHAWK,ASSET_AMT,173877885.0,0
TOMALES,ASSET_AMT,4986071.0,0
TOMBALL,ASSET_AMT,205028452.0,0
TOMBSTONE,ASSET_AMT,616948.0,0
TOME,ASSET_AMT,105322.0,0
TOMKINS COVE,ASSET_AMT,4286.0,0
TOMPKINSVILLE,ASSET_AMT,37553632.0,0
TOMS BROOK,ASSET_AMT,1897903.0,0
TOMS RIVER,ASSET_AMT,200848711.0,0
TONALEA,ASSET_AMT,0.0,0
TONASKET,ASSET_AMT,3916032.0,0
TONAWANDA,ASSET_AMT,25522193.0,0
TONEY,ASSET_AMT,1158142.0,0
TONGANOXIE,ASSET_AMT,3389013.0,0
TONICA,ASSET_AMT,301672.0,0
TONKA BAY,ASSET_AMT,2656219.0,0
TONKABAY,ASSET_AMT,0.0,0
TONKAWA,ASSET_AMT,14866541.0,0
TONOPAH,ASSET_AMT,978884.0,0
TONOWANDA,ASSET_AMT,0.0,0
TONTITOWN,ASSET_AMT,2031578.0,0
TONTO BASIN,ASSET_AMT,1250011.0,0
TONTOGANY,ASSET_AMT,1890435.0,0
TONY,ASSET_AMT,0.0,0
TOOELE,ASSET_AMT,31467152.0,0
TOOL,ASSET_AMT,116562.0,0
TOOMSBORO,ASSET_AMT,0.0,0
TOOMSUBA,ASSET_AMT,7035906.0,0
TOOMSUMA,ASSET_AMT,0.0,0
TOONE,ASSET_AMT,0.0,0
TOPANGA,ASSET_AMT,9577356.0,0
TOPAZ,ASSET_AMT,7065.0,0
TOPEKA,ASSET_AMT,4911543284.0,0
TOPINABEE,ASSET_AMT,143601.0,0
TOPMOST,ASSET_AMT,667.0,0
TOPOCK,ASSET_AMT,328949.0,0
TOPPENISH,ASSET_AMT,467783263.0,0
TOPPING,ASSET_AMT,206851.0,0
TOPSAIL BEACH,ASSET_AMT,2443838.0,0
TOPSFIELD,ASSET_AMT,180237052.0,0
TOPSHAM,ASSET_AMT,297333115.0,0
TOPTON,ASSET_AMT,92374826.0,0
TOQUERVILLE,ASSET_AMT,1739297.0,0
TORNADO,ASSET_AMT,135191.0,0
TORONTO,ASSET_AMT,26945277.0,0
TORRANCE,ASSET_AMT,2860869289.0,0
TORREON,ASSET_AMT,0.0,0
TORREY,ASSET_AMT,3645213.0,0
TORRINGTON,ASSET_AMT,787773098.0,0
TOSTON,ASSET_AMT,0.0,0
TOTOWA,ASSET_AMT,27472269.0,0
TOUCHET,ASSET_AMT,106211.0,0
TOUGALOO,ASSET_AMT,123601382.0,0
TOUGHKENAMON,ASSET_AMT,291536.0,0
TOULON,ASSET_AMT,1035730.0,0
TOUTLE,ASSET_AMT,84504.0,0
TOVEY,ASSET_AMT,888713.0,0
TOW,ASSET_AMT,503892.0,0
TOWACO,ASSET_AMT,1112467.0,0
TOWANDA,ASSET_AMT,50578007.0,0
TOWER,ASSET_AMT,2311792.0,0
TOWER CITY,ASSET_AMT,2525434.0,0
TOWER HILL,ASSET_AMT,0.0,0
TOWER LAKES,ASSET_AMT,42990.0,0
TOWN AND COUNTRY,ASSET_AMT,23026.0,0
TOWN BRANCH,ASSET_AMT,0.0,0
TOWN COUNTRY,ASSET_AMT,7403.0,0
TOWN CREEK,ASSET_AMT,218197.0,0
TOWNER,ASSET_AMT,966691.0,0
TOWNLEY,ASSET_AMT,0.0,0
TOWNSEND,ASSET_AMT,90018839.0,0
TOWNSHEND,ASSET_AMT,39321221.0,0
TOWNSHIP OF MONTCLAI,ASSET_AMT,0.0,0
TOWNSHIP OF WASHINGTON,ASSET_AMT,31932.0,0
TOWNSVILLE,ASSET_AMT,576315.0,0
TOWNVILLE,ASSET_AMT,1193256.0,0
TOWSO,ASSET_AMT,0.0,0
TOWSON,ASSET_AMT,3914814199.0,0
TOXEY,ASSET_AMT,950468.0,0
TOYAHVALE,ASSET_AMT,0.0,0
TR OR CONQ,ASSET_AMT,0.0,0
TRABUCO CANYON,ASSET_AMT,0.0,0
TRABUCO CYN,ASSET_AMT,7084079.0,0
TRACY,ASSET_AMT,51735990.0,0
TRACY CITY,ASSET_AMT,5499987.0,0
TRACYS LNDG,ASSET_AMT,438187.0,0
TRACYTON,ASSET_AMT,1131168.0,0
TRADE,ASSET_AMT,423278.0,0
TRAER,ASSET_AMT,3572906.0,0
TRAFALGAR,ASSET_AMT,19218496.0,0
TRAFFORD,ASSET_AMT,4015117.0,0
TRAIL,ASSET_AMT,1025406.0,0
TRAIL CITY,ASSET_AMT,0.0,0
TRAIL CREEK,ASSET_AMT,785094.0,0
TRAINER,ASSET_AMT,418194.0,0
TRANQUILITY,ASSET_AMT,80844.0,0
TRANQUILLITY,ASSET_AMT,0.0,0
TRANSFER,ASSET_AMT,1288662.0,0
TRANSYLVANIA,ASSET_AMT,985642.0,0
TRAPHILL,ASSET_AMT,2250913.0,0
TRAPPE,ASSET_AMT,8114581.0,0
TRAPPER CREEK,ASSET_AMT,893688.0,0
TRAPPIST,ASSET_AMT,0.0,0
TRASKWOOD,ASSET_AMT,0.0,0
TRAVELERS REST,ASSET_AMT,1052673.0,0
TRAVELERS RESY,ASSET_AMT,0.0,0
TRAVELERS RST,ASSET_AMT,17419878.0,0
TRAVER,ASSET_AMT,0.0,0
TRAVERES REST,ASSET_AMT,0.0,0
TRAVERSE CITY,ASSET_AMT,3624834319.0,0
TRAVIS AFB,ASSET_AMT,264612.0,0
TRAVOSE,ASSET_AMT,0.0,0
TREADWELL,ASSET_AMT,224847.0,0
TREASURE IS,ASSET_AMT,4541083.0,0
TREASURE ISLAND,ASSET_AMT,2354.0,0
TREETOPS VLG,ASSET_AMT,48394.0,0
TREGO,ASSET_AMT,0.0,0
TREMONT,ASSET_AMT,20039452.0,0
TREMONT CITY,ASSET_AMT,0.0,0
TREMONTON,ASSET_AMT,6853173.0,0
TREMPEALEAU,ASSET_AMT,1104433.0,0
TRENARY,ASSET_AMT,0.0,0
TRENT,ASSET_AMT,0.0,0
TRENT WOODS,ASSET_AMT,9210605.0,0
TRENTON,ASSET_AMT,2769878572.0,0
TRES PIEDRAS,ASSET_AMT,0.0,0
TRES PINOS,ASSET_AMT,1530350.0,0
TRESCKOW,ASSET_AMT,0.0,0
TRESCOTT TWP,ASSET_AMT,3718978.0,0
TREVETT,ASSET_AMT,1711566.0,0
TREVILIANS,ASSET_AMT,4536714.0,0
TREVOR,ASSET_AMT,811289.0,0
TREVORTON,ASSET_AMT,290739.0,0
TREVOSE,ASSET_AMT,39518942.0,0
TREXLERTOWN,ASSET_AMT,3619673.0,0
TREYNOR,ASSET_AMT,2753946.0,0
TREZEVANT,ASSET_AMT,86246.0,0
TRIADELPHIA,ASSET_AMT,11499811.0,0
TRIANGLE,ASSET_AMT,526792330.0,0
TRIBES HILL,ASSET_AMT,11474.0,0
TRIBUNE,ASSET_AMT,27373764.0,0
TRILBY,ASSET_AMT,0.0,0
TRILLA,ASSET_AMT,0.0,0
TRIMBLE,ASSET_AMT,454472.0,0
TRIMONT,ASSET_AMT,637495.0,0
TRINIDAD,ASSET_AMT,92893201.0,0
TRINIDAO,ASSET_AMT,0.0,0
TRINITY,ASSET_AMT,350464414.0,0
TRINITY CTR,ASSET_AMT,746448.0,0
TRINWAY,ASSET_AMT,0.0,0
TRION,ASSET_AMT,461054.0,0
TRIPLET,ASSET_AMT,562617.0,0
TRIPOLI,ASSET_AMT,2084084.0,0
TRIPP,ASSET_AMT,442231.0,0
TRIUMPH,ASSET_AMT,197392.0,0
TRIVOLI,ASSET_AMT,7057.0,0
TRONA,ASSET_AMT,622438.0,0
TROOPER,ASSET_AMT,607273.0,0
TROPHY CLUB,ASSET_AMT,2291738.0,0
TROPIC,ASSET_AMT,62991.0,0
TROTTERS,ASSET_AMT,0.0,0
TROTWOOD,ASSET_AMT,3973346.0,0
TROUP,ASSET_AMT,5143903.0,0
TROUPSBURG,ASSET_AMT,0.0,0
TROUT,ASSET_AMT,5406341.0,0
TROUT CREEK,ASSET_AMT,1133252.0,0
TROUT LAKE,ASSET_AMT,4712914.0,0
TROUT RUN,ASSET_AMT,2793595.0,0
TROUT VALLEY,ASSET_AMT,102920.0,0
TROUTDALE,ASSET_AMT,13779281.0,0
TROUTMAN,ASSET_AMT,10483205.0,0
TROUTVILLE,ASSET_AMT,995585.0,0
TROWBRIDGE,ASSET_AMT,0.0,0
TROXELVILLE,ASSET_AMT,0.0,0
TROY,ASSET_AMT,12777743097.0,0
TROY GROVE,ASSET_AMT,38686.0,0
TROY MILLS,ASSET_AMT,348656.0,0
TROY STATE UNIVERSITY,ASSET_AMT,216795680.0,0
TRUCHAS,ASSET_AMT,0.0,0
TRUCKEE,ASSET_AMT,319623993.0,0
TRUCKSVILLE,ASSET_AMT,842212.0,0
TRUESDALE,ASSET_AMT,2095028.0,0
TRUFANT,ASSET_AMT,203103.0,0
TRUJILLO ALTO,ASSET_AMT,38185410.0,0
TRUKILLO ALTO,ASSET_AMT,0.0,0
TRUMAASBURG,ASSET_AMT,0.0,0
TRUMAN,ASSET_AMT,1890409.0,0
TRUMANN,ASSET_AMT,357831.0,0
TRUMANSBURG,ASSET_AMT,16888543.0,0
TRUMBAUERSVILLE,ASSET_AMT,82965.0,0
TRUMBAURSVLLE,ASSET_AMT,3387342.0,0
TRUMBULL,ASSET_AMT,225147543.0,0
TRURO,ASSET_AMT,11483746.0,0
TRUSCOTT,ASSET_AMT,167326.0,0
TRUSSVILLE,ASSET_AMT,27713050.0,0
TRUTH OR CONSEQUENCES,ASSET_AMT,115035.0,0
TRUXTON,ASSET_AMT,2231795.0,0
TRYON,ASSET_AMT,108290199.0,0
TSAILE,ASSET_AMT,699193.0,0
TUALATIN,ASSET_AMT,1355136173.0,0
TUBA CITY,ASSET_AMT,341824886.0,0
TUBAC,ASSET_AMT,12384729.0,0
TUCKAHOE,ASSET_AMT,36093812.0,0
TUCKASEGEE,ASSET_AMT,2141905.0,0
TUCKER,ASSET_AMT,3582742601.0,0
TUCKERMAN,ASSET_AMT,0.0,0
TUCKERTON,ASSET_AMT,8788654.0,0
TUCSON,ASSET_AMT,9945414835.0,0
TUCSON AZ,ASSET_AMT,129229.0,0
TUCUMCARI,ASSET_AMT,8340499.0,0
TUFTONBORO,ASSET_AMT,0.0,0
TUJUNGA,ASSET_AMT,1515316.0,0
TUKWILA,ASSET_AMT,10041269568.0,0
TULALIP,ASSET_AMT,15642381.0,0
TULARE,ASSET_AMT,84768049.0,0
TULAROSA,ASSET_AMT,158309.0,0
TULELAKE,ASSET_AMT,4027349.0,0
TULETA,ASSET_AMT,0.0,0
TULIA,ASSET_AMT,86970388.0,0
TULL,ASSET_AMT,0.0,0
TULLAHASSEE,ASSET_AMT,0.0,0
TULLAHOMA,ASSET_AMT,37563406.0,0
TULLY,ASSET_AMT,16142019.0,0
TULLYTOWN,ASSET_AMT,1074006.0,0
TULSA,ASSET_AMT,29455359127.0,0
TUM TUM,ASSET_AMT,0.0,0
TUMACACORI,ASSET_AMT,546704.0,0
TUMBLING SHLS,ASSET_AMT,905809.0,0
TUMBLING SHOALS,ASSET_AMT,0.0,0
TUMTUM,ASSET_AMT,0.0,0
